segment_id,street_id,street_name,street_type,velocity,max_velocity,s_node_id,s_long,s_lat,e_node_id,e_long,e_lat,slow_traffic
523,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,4871947798,106.6437232,10.798039,3771486738,106.6435661,10.7975817,0
524,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771486738,106.6435661,10.7975817,4871947798,106.6437232,10.798039,0
525,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771486738,106.6435661,10.7975817,366479279,106.6435242,10.7974599,0
526,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366479279,106.6435242,10.7974599,3771486738,106.6435661,10.7975817,0
527,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366479279,106.6435242,10.7974599,3771486740,106.6434448,10.7972193,0
528,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771486740,106.6434448,10.7972193,366479279,106.6435242,10.7974599,0
529,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771486740,106.6434448,10.7972193,2084678169,106.6433237,10.7968524,0
530,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2084678169,106.6433237,10.7968524,3771486740,106.6434448,10.7972193,0
531,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2084678169,106.6433237,10.7968524,3771485041,106.6432482,10.7966015,0
532,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771485041,106.6432482,10.7966015,2084678169,106.6433237,10.7968524,0
533,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771485041,106.6432482,10.7966015,366450180,106.6431079,10.7961354,0
534,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366450180,106.6431079,10.7961354,3771485041,106.6432482,10.7966015,0
535,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366450180,106.6431079,10.7961354,5767053336,106.643066,10.7959663,0
536,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,5767053336,106.643066,10.7959663,366450180,106.6431079,10.7961354,0
537,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,5767053336,106.643066,10.7959663,5767053338,106.6430346,10.7958396,0
538,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,5767053338,106.6430346,10.7958396,5767053336,106.643066,10.7959663,0
539,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,5767053338,106.6430346,10.7958396,3178335372,106.6429944,10.7956773,0
540,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3178335372,106.6429944,10.7956773,5767053338,106.6430346,10.7958396,0
541,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3178335372,106.6429944,10.7956773,3771485022,106.6429699,10.7955782,0
542,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771485022,106.6429699,10.7955782,3178335372,106.6429944,10.7956773,0
543,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771485022,106.6429699,10.7955782,3771485019,106.6429591,10.7955347,0
544,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771485019,106.6429591,10.7955347,3771485022,106.6429699,10.7955782,0
545,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771485019,106.6429591,10.7955347,3771485027,106.6429117,10.7953435,0
546,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771485027,106.6429117,10.7953435,3771485019,106.6429591,10.7955347,0
547,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771485027,106.6429117,10.7953435,3771486745,106.6428555,10.7951168,0
548,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771486745,106.6428555,10.7951168,3771485027,106.6429117,10.7953435,0
549,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771486745,106.6428555,10.7951168,3771485025,106.642824,10.7949896,0
550,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771485025,106.642824,10.7949896,3771486745,106.6428555,10.7951168,0
551,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771485025,106.642824,10.7949896,2084678175,106.6427918,10.7948596,0
552,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2084678175,106.6427918,10.7948596,3771485025,106.642824,10.7949896,0
553,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2084678175,106.6427918,10.7948596,366403969,106.6427146,10.7946014,0
554,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366403969,106.6427146,10.7946014,2084678175,106.6427918,10.7948596,0
555,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366403969,106.6427146,10.7946014,366384461,106.6426489,10.7944042,0
556,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366384461,106.6426489,10.7944042,366403969,106.6427146,10.7946014,0
557,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366384461,106.6426489,10.7944042,366450557,106.6423885,10.7937506,0
558,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366450557,106.6423885,10.7937506,366384461,106.6426489,10.7944042,0
559,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366450557,106.6423885,10.7937506,2930599204,106.6421223,10.7931014,0
560,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2930599204,106.6421223,10.7931014,366450557,106.6423885,10.7937506,0
561,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2930599204,106.6421223,10.7931014,366439908,106.6419631,10.7927131,0
562,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366439908,106.6419631,10.7927131,2930599204,106.6421223,10.7931014,0
563,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366439908,106.6419631,10.7927131,2495745975,106.6419251,10.7926149,0
564,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2495745975,106.6419251,10.7926149,366439908,106.6419631,10.7927131,0
565,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2495745975,106.6419251,10.7926149,3178335371,106.6418466,10.7924125,0
566,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3178335371,106.6418466,10.7924125,2495745975,106.6419251,10.7926149,0
567,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3178335371,106.6418466,10.7924125,366463782,106.641756,10.7921787,0
568,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366463782,106.641756,10.7921787,3178335371,106.6418466,10.7924125,0
569,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366463782,106.641756,10.7921787,2495747992,106.641706,10.7920518,0
570,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2495747992,106.641706,10.7920518,366463782,106.641756,10.7921787,0
571,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2495747992,106.641706,10.7920518,5769329867,106.6415817,10.7917363,0
572,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,5769329867,106.6415817,10.7917363,2495747992,106.641706,10.7920518,0
573,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,5769329867,106.6415817,10.7917363,366372400,106.6414928,10.7915105,0
574,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366372400,106.6414928,10.7915105,5769329867,106.6415817,10.7917363,0
575,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366372400,106.6414928,10.7915105,3771444886,106.6414353,10.7913596,0
576,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771444886,106.6414353,10.7913596,366372400,106.6414928,10.7915105,0
577,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,3771444886,106.6414353,10.7913596,366427031,106.6413455,10.7911239,0
578,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366427031,106.6413455,10.7911239,3771444886,106.6414353,10.7913596,0
579,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366427031,106.6413455,10.7911239,366390601,106.6412911,10.7909809,0
580,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366390601,106.6412911,10.7909809,366427031,106.6413455,10.7911239,0
581,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366390601,106.6412911,10.7909809,366379315,106.6411858,10.7907163,0
582,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366379315,106.6411858,10.7907163,366390601,106.6412911,10.7909809,0
583,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366379315,106.6411858,10.7907163,366442969,106.6411177,10.7905695,0
584,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366442969,106.6411177,10.7905695,366379315,106.6411858,10.7907163,0
585,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366442969,106.6411177,10.7905695,366378823,106.6410392,10.7904059,0
586,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366378823,106.6410392,10.7904059,366442969,106.6411177,10.7905695,0
587,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366378823,106.6410392,10.7904059,366421480,106.6409624,10.7902954,0
588,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366421480,106.6409624,10.7902954,366378823,106.6410392,10.7904059,0
589,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366421480,106.6409624,10.7902954,2084678252,106.6409101,10.7902526,0
590,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2084678252,106.6409101,10.7902526,366421480,106.6409624,10.7902954,0
591,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2084678252,106.6409101,10.7902526,366371936,106.6408272,10.7902184,0
592,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366371936,106.6408272,10.7902184,2084678252,106.6409101,10.7902526,0
593,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366371936,106.6408272,10.7902184,2084678211,106.6407504,10.7901935,0
594,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2084678211,106.6407504,10.7901935,366371936,106.6408272,10.7902184,0
595,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,2084678211,106.6407504,10.7901935,366385241,106.640549,10.7901391,0
596,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366385241,106.640549,10.7901391,2084678211,106.6407504,10.7901935,0
597,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366385241,106.640549,10.7901391,366406127,106.6401634,10.7900329,0
598,32576202,Nguyễn Hồng Đào,tertiary,40.0,47.91718170580964,366406127,106.6401634,10.7900329,366385241,106.640549,10.7901391,0
631,32576371,Cầu Calmette,tertiary,25.485714285714288,47.91718170580964,5735791255,106.6997404,10.7673072,5735791253,106.6997502,10.7672351,0
632,32576371,Cầu Calmette,tertiary,25.485714285714288,47.91718170580964,5735791253,106.6997502,10.7672351,5735791252,106.699769,10.7672101,0
633,32576371,Cầu Calmette,tertiary,25.485714285714288,47.91718170580964,5735791252,106.699769,10.7672101,1767203799,106.6998303,10.767124,0
676,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,2366457793,106.6858463,10.7926823,4950034788,106.6857977,10.7926023,0
677,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,4950034788,106.6857977,10.7926023,2366457793,106.6858463,10.7926823,0
678,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,4950034788,106.6857977,10.7926023,4950034787,106.6855754,10.7925479,0
679,32576377,Trường Sa,tertiary,34.0,47.91718170580964,4950034787,106.6855754,10.7925479,4950034788,106.6857977,10.7926023,0
680,32576377,Trường Sa,tertiary,34.0,47.91718170580964,4950034787,106.6855754,10.7925479,5764899744,106.6847572,10.7926798,0
681,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,5764899744,106.6847572,10.7926798,4950034787,106.6855754,10.7925479,0
682,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,5764899744,106.6847572,10.7926798,2344107979,106.6843729,10.7927417,0
683,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,2344107979,106.6843729,10.7927417,5764899744,106.6847572,10.7926798,0
684,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,2344107979,106.6843729,10.7927417,2291062342,106.6839379,10.7927646,0
685,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,2291062342,106.6839379,10.7927646,2344107979,106.6843729,10.7927417,0
686,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,2291062342,106.6839379,10.7927646,3717158224,106.6836702,10.792747,0
687,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,3717158224,106.6836702,10.792747,2291062342,106.6839379,10.7927646,0
688,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,3717158224,106.6836702,10.792747,3717176330,106.6835777,10.7927312,0
689,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,3717176330,106.6835777,10.7927312,3717158224,106.6836702,10.792747,0
690,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,3717176330,106.6835777,10.7927312,366453184,106.6834851,10.7927153,0
691,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,366453184,106.6834851,10.7927153,3717176330,106.6835777,10.7927312,0
692,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,366453184,106.6834851,10.7927153,3717158223,106.6832732,10.7926732,0
693,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,3717158223,106.6832732,10.7926732,366453184,106.6834851,10.7927153,0
694,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,3717158223,106.6832732,10.7926732,366447253,106.6830479,10.7926114,0
695,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,366447253,106.6830479,10.7926114,3717158223,106.6832732,10.7926732,0
696,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,366447253,106.6830479,10.7926114,3734437532,106.6829666,10.7925782,0
697,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,3734437532,106.6829666,10.7925782,366447253,106.6830479,10.7926114,0
698,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,3734437532,106.6829666,10.7925782,3717158222,106.6828118,10.7925151,0
699,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,3717158222,106.6828118,10.7925151,3734437532,106.6829666,10.7925782,0
700,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,3717158222,106.6828118,10.7925151,2291045534,106.6825702,10.7923986,0
701,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,2291045534,106.6825702,10.7923986,3717158222,106.6828118,10.7925151,0
702,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,2291045534,106.6825702,10.7923986,366452079,106.6823129,10.7922422,0
703,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,366452079,106.6823129,10.7922422,2291045534,106.6825702,10.7923986,0
704,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,366452079,106.6823129,10.7922422,2214315488,106.6818463,10.7919065,0
705,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,2214315488,106.6818463,10.7919065,366452079,106.6823129,10.7922422,0
706,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,2214315488,106.6818463,10.7919065,411918997,106.6815646,10.7916904,0
707,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918997,106.6815646,10.7916904,2214315488,106.6818463,10.7919065,0
708,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918997,106.6815646,10.7916904,411918998,106.681441,10.7915348,0
709,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918998,106.681441,10.7915348,411918997,106.6815646,10.7916904,0
710,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918998,106.681441,10.7915348,411918995,106.6813603,10.7913943,0
711,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918995,106.6813603,10.7913943,411918998,106.681441,10.7915348,0
712,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918995,106.6813603,10.7913943,411918996,106.681293,10.7912718,0
713,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918996,106.681293,10.7912718,411918995,106.6813603,10.7913943,0
714,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918996,106.681293,10.7912718,411918992,106.6811998,10.7910739,0
715,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918992,106.6811998,10.7910739,411918996,106.681293,10.7912718,0
716,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918992,106.6811998,10.7910739,411918993,106.6811435,10.7908657,0
717,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918993,106.6811435,10.7908657,411918992,106.6811998,10.7910739,0
718,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918993,106.6811435,10.7908657,411918991,106.6811117,10.7905575,0
719,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918991,106.6811117,10.7905575,411918993,106.6811435,10.7908657,0
720,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918991,106.6811117,10.7905575,411918990,106.681106,10.7904025,0
721,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918990,106.681106,10.7904025,411918991,106.6811117,10.7905575,0
722,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918990,106.681106,10.7904025,411918988,106.6810952,10.7899541,0
723,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918988,106.6810952,10.7899541,411918990,106.681106,10.7904025,0
724,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918988,106.6810952,10.7899541,411918986,106.6810926,10.7896247,0
725,32576377,Trường Sa,tertiary,27.409109730848858,47.91718170580964,411918986,106.6810926,10.7896247,411918988,106.6810952,10.7899541,0
